45.524668575055195,-122.67233225095877
45.51752992385875,-122.67606652783192
45.51737002788072,-122.67847902629096
45.50540668506042,-122.70370697316699
45.526219642358974,-122.69461335719024
45.523614910051094,-122.68913045302268
45.521945931239266,-122.67833927807715
45.52128501913713,-122.6815515610067
45.5205852629682,-122.6844288711499
45.52060799904223,-122.67908565321241
45.52026789541864,-122.67231888582396
45.51997425751318,-122.68467603721045
45.51984382450754,-122.68125626950143
45.51982872104972,-122.67241327001423
45.51952559928348,-122.67499590309988
45.51923289345518,-122.67944069166721
45.51861997810275,-122.68014498252806
45.5166518871093,-122.67864676511068
45.516577392132284,-122.68008974781618
45.515985469890886,-122.67900770909016
45.51582959114728,-122.68028184804812
45.51519391494895,-122.6785723037568
45.51477831248486,-122.68195330556804
45.51470187310315,-122.68365240874083
45.51454404887407,-122.67636128304292
45.51236919456102,-122.67872918823295
45.49753640434015,-122.70531527552916
45.500997501910696,-122.65407174522419
45.530206833515265,-122.66453898857661
45.5301919864473,-122.66286891086895
45.530137365087036,-122.65949768991452
45.530127065326475,-122.6563395448539
45.5299777321161,-122.65680094922821
45.52997359508335,-122.65889774466214
45.529962934702546,-122.65983810020322
45.56403270279307,-122.67384756780756
45.552159579292336,-122.67569230226096
45.58887316044897,-122.75342698051303
45.58045315232962,-122.71813887083873
45.58203266004729,-122.72235423058082
45.57721045411144,-122.69711226818974
45.479224980156395,-122.62026963947265
45.47908399433635,-122.61491574865127
45.5868383378783,-122.76001490231158
45.5211703078259,-122.67733769156966
45.524604789851814,-122.67642786617179
45.51986089110781,-122.67811089399255
45.598870250118054,-122.78605848173636
45.536601811662116,-122.61977174912474
45.514010092417536,-122.67657933201015
45.56650107249416,-122.66155127817989
45.5171870081513,-122.6741080397141
45.4736472210149,-122.64893217087001
45.52198281863607,-122.67575042954805
45.59004047657341,-122.75476143505409
45.52189651953645,-122.67721954963505
45.51719076782783,-122.67953289384965
45.54227805393573,-122.60502033597783
45.52724505188985,-122.6534849728671
45.52060511572865,-122.67533598909678
45.51511278218549,-122.62274155070796
45.51697765174437,-122.67310643793522
45.528182703945056,-122.67656903282543
45.53033205581979,-122.66560088348069
45.52317859275147,-122.67658672424663
45.52582381176514,-122.67563438697627
45.52308943432813,-122.67121971622545
45.523067445071575,-122.67136846016852
45.52465448427694,-122.67151584046897
45.52469608507269,-122.67131507239287
45.525071791101894,-122.66967503345
45.524090169275574,-122.66945099900803
45.51816144520895,-122.69310969688055
45.51776669657149,-122.67689478620196
45.51535963715079,-122.67957752574623
45.51559628554938,-122.680375040174
45.51163441126627,-122.68161228981482
45.52747835261198,-122.67654846589697
45.51141435519766,-122.68266868882603
45.51235717427309,-122.6852427196445
45.52016980795176,-122.69179801732689
45.522258682199514,-122.67041114263823
45.58253923719006,-122.68700802685709
45.515958897914246,-122.68251676035528
45.51281345743939,-122.67850314785295
45.51277343859042,-122.66808782892058
45.51152748178084,-122.67385850838942
45.530251647182126,-122.5429219329871
45.535852440715296,-122.71379506728236
45.54197841540829,-122.6617368422698
45.52294558070512,-122.67355892203878
45.52410513312845,-122.67885611479271
45.51817790869213,-122.67570625669057
45.554420170065065,-122.64610534604574
45.51909040715116,-122.67078759692942
45.513452154367414,-122.67423085109154
45.52201869205938,-122.6900915335957
45.520026251499694,-122.6770294454597
45.521365990686995,-122.67630015178953
45.50548386800482,-122.60159268106058
45.518174261750275,-122.69426114932692
45.46494948136905,-122.65307293990081
45.4891667203099,-122.59599434427733
45.53013822156488,-122.65883665473123
45.5174760927419,-122.67170096528272
45.52997726454454,-122.66087618166746
45.56257981726041,-122.66156675525392
45.54840466036104,-122.66172592594248
45.55897650222307,-122.66163641331599
45.51945542781988,-122.70015559508232
45.519299292443094,-122.68540769165317
45.51758672336701,-122.68212325783665
45.515400416443185,-122.67768588486197
45.51907942873687,-122.67885986615734
45.51924322290511,-122.67863303076832
45.51869318445343,-122.67977079827962
45.51853174086486,-122.67917342849714
45.51871513639508,-122.67776703776642
45.51931438030745,-122.67721304134082
45.52027493915466,-122.6713066273309
45.52649808936095,-122.67890595062973
45.52163497042957,-122.67998915357235
45.52651858385067,-122.67770866883252
45.49046634073946,-122.4972022691283
45.524391015842035,-122.67555727469396
45.57711522691155,-122.66156794282672
45.5358523400375,-122.62075560288855
45.58921277746317,-122.75566919253019
45.473866893040416,-122.67057959292369
45.473109055454074,-122.67052208727075
45.47339036182208,-122.67009858910649
45.46522093579032,-122.66138310906712
45.52122645852427,-122.68969271844048
