43.6091715,-116.1979941
46.2135121,-119.1825612
44.5907327,-123.2743198
43.6206843,-116.2854257
40.7816949,-124.178096
48.1009434,-122.1772113
45.4436937,-122.5774862
38.0046376,-121.2839157
43.60822760000001,-116.6033348
39.4421476,-119.7685084
45.5312066,-122.5563334
45.4981399,-122.8101061
45.5366676,-122.5361275
47.09557359999999,-122.3007129
39.5534393,-119.7836735
44.9141016,-122.9758973
44.8878676,-123.0346548
37.6713573,-121.0357497
45.691689,-122.6601902
45.4352044,-122.7534528
39.7289663,-121.8000883
39.1257191,-121.6363316
43.6857901,-116.3148457
45.5182309,-123.0065033
46.7343809,-117.0254265
42.58978399999999,-114.4635074
38.7850745,-121.2785516
35.3983716,-119.0905036
34.1075545,-117.492182
44.0610153,-122.9953819
34.671153,-118.1160626
38.7153128,-121.3672232
38.4359745,-121.4063415
44.8500025,-123.2147432
44.08639760000001,-123.1693392
45.535334,-122.902848
45.2309344,-123.172169
43.4987752,-112.0021909
47.2925979,-122.3358668
42.31785319999999,-122.8608411
46.2630658,-119.2647816
33.9337361,-117.2747761
45.4987623,-122.4076233
43.596134,-116.3896202
45.6291672,-122.5317492
47.4145934,-122.2190847
46.1431861,-122.933864
37.9648222,-121.7293423
38.6559776,-121.1746586
38.67988649999999,-121.233822
36.7920599,-119.7170847
33.5305796,-117.1538695
34.0263729,-117.7614793
40.5879943,-122.3437799
36.8110501,-119.8726613
38.3464534,-121.9841064
36.29627809999999,-119.3339658
33.7453731,-117.19191
38.01176,-121.8578622
45.6389484,-122.5970487
34.4681061,-117.2479525
33.7395201,-116.2134242
34.523006,-117.3290349
47.7413104,-117.3994738
36.7336092,-119.7187699
47.6555918,-117.2731138
33.7456432,-117.0213507
45.7090733,-122.5570781
40.6243262,-111.9114476
47.1958146,-122.2054255
40.713905,-112.0263157
40.3141482,-111.7209236
41.1531719,-112.0616096
41.2421344,-111.9812315
47.703802,-116.8055281
47.05513939999999,-122.7797459
37.7589624,-121.4686488
47.9085887,-122.2090592
47.568029,-122.6818563
47.1953013,-122.4598339
33.858783,-118.1519226
33.6414763,-112.0793081
33.6396667,-112.1853299
33.3928268,-111.6826546
46.5607207,-120.495319
36.033493,-115.0438995
36.2698255,-115.2081778
33.2939277,-111.7486104
34.2594812,-119.2323508
42.8938802,-112.4490472
48.7869495,-122.4814861
35.294967,-119.0780861
32.6327405,-97.34946149999999
33.0401385,-97.02587899999999
33.2149729,-96.6265703
33.8994159,-117.5650391
32.6455326,-96.8885526
33.3742646,-111.8402768
32.8430421,-97.2350318
33.6375751,-112.4229997
46.3996019,-117.0070091
33.2858387,-111.8454935
32.8552144,-96.64391549999999
45.4989632,-122.5809383
38.6072498,-121.3807853
33.135238,-117.1764298
32.6703884,-97.1374227
47.8007676,-122.3332831
32.9033165,-97.32105589999999
42.4373525,-123.3004635
41.0575373,-111.9595151
33.2273125,-97.1667363
47.1414181,-119.2820521
40.7243857,-111.8902082
44.6396971,-123.0664185
43.5947822,-116.5156012
33.1857067,-117.3300164
32.9865784,-96.88888779999999
44.0240794,-116.9407392
35.3213358,-97.5015444
35.51266,-97.5797443
35.4650672,-97.39141029999999
46.6147464,-112.0129153
45.0030893,-123.0248579
45.32103739999999,-122.5810282
45.7681398,-108.5784653
36.0596466,-95.8867652
36.18095,-115.2586112
40.5352788,-112.0146022
